"","RecordType","Latitude","Longitude","ZIP","VIN","MAKE","MODEL","BODY","YEAR","SELLER","CITY","COUNTYNUM","WGT","STATE","MON","NewUsed","RecodedType","Geography","NewZips","CarCount","Dealer"
"1716694","CarSale",38.65,-121.44,95838,"5J6RM4H90GL000850","HOND","CR-V TOUR","UT",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201601,"New",1,2,95838,1,NA
"1716695","CarSale",38.65,-121.44,95838,"19XFB2F55FE294580","HOND","CIVIC LX","4D",2015,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201601,"New",1,2,95838,1,NA
"1716860","CarSale",38.65,-121.44,95838,"19XFC2F71GE240855","HOND","CIVIC EX","4D",2016,"FOLSOM LAKE HONDA","SACRAMENTO",67,"R","CA",201609,"New",1,2,95838,1,NA
"1717021","CarSale",38.65,-121.44,95838,"19XFC2F74GE208756","HOND","CIVIC EX","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201603,"New",1,2,95838,1,NA
"1717022","CarSale",38.65,-121.44,95838,"1HGCR2F82GA099051","HOND","ACCORD EX-L","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201603,"New",1,2,95838,1,NA
"1717023","CarSale",38.65,-121.44,95838,"2HGFC2F5XGH529253","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"R","CA",201603,"New",1,2,95838,1,NA
"1717024","CarSale",38.65,-121.44,95838,"5FNYF6H86GB064845","HOND","PILOT EXL","UT",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201603,"New",1,2,95838,1,NA
"1717088","CarSale",38.65,-121.44,95838,"2HGFG4A57DH701886","HOND","CIVIC Si","CP",2013,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201603,"Used",2,2,95838,1,NA
"1717233","CarSale",38.65,-121.44,95838,"4T1BF1FK8CU070389","TOYT","CAMRY","4D",2012,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201606,"Used",2,2,95838,1,NA
"1717250","CarSale",38.65,-121.44,95838,"2HGFC2F55GH527782","HOND","CIVIC LX","4D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201604,"New",1,2,95838,1,NA
"1717299","CarSale",38.65,-121.44,95838,"2FMDK3JC6ABA23994","FORD","EDGE SEL","UT",2010,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201604,"Used",2,2,95838,1,NA
"1717306","CarSale",38.65,-121.44,95838,"5FNYF3H20CB036883","HOND","PILOT LX","UT",2012,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201604,"Used",2,2,95838,1,NA
"1717428","CarSale",38.65,-121.44,95838,"1HGCR2F08GA056036","HOND","ACCORD EX","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201605,"New",1,2,95838,1,NA
"1717429","CarSale",38.65,-121.44,95838,"1HGCR2F39GA112365","HOND","ACCORD LX","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201605,"New",1,2,95838,1,NA
"1717430","CarSale",38.65,-121.44,95838,"1HGCR2F52GA196031","HOND","ACCORD SPRT","4D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201605,"New",1,2,95838,1,NA
"1717611","CarSale",38.65,-121.44,95838,"1HGCR2F38GA208990","HOND","ACCORD LX","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"R","CA",201606,"New",1,2,95838,1,NA
"1717612","CarSale",38.65,-121.44,95838,"1HGCR2F54GA211130","HOND","ACCORD SPRT","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201606,"New",1,2,95838,1,NA
"1717613","CarSale",38.65,-121.44,95838,"1HGCR2F57GA210506","HOND","ACCORD SPRT","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201606,"New",1,2,95838,1,NA
"1717614","CarSale",38.65,-121.44,95838,"2HKRM3H71GH507694","HOND","CR-V EX-L","UT",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201606,"New",1,2,95838,1,NA
"1717615","CarSale",38.65,-121.44,95838,"1HGCR2F53GA146335","HOND","ACCORD SPRT","4D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201606,"New",1,2,95838,1,NA
"1717616","CarSale",38.65,-121.44,95838,"JHMGK5H75GX020509","HOND","FIT EX","5D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"R","CA",201606,"New",1,2,95838,1,NA
"1717617","CarSale",38.65,-121.44,95838,"2HKRM3H79GH543553","HOND","CR-V EX-L","UT",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201606,"New",1,2,95838,1,NA
"1717618","CarSale",38.65,-121.44,95838,"3CZRM3H34GG703550","HOND","CR-V LX","UT",2016,"ELK GROVE HONDA","SACRAMENTO",67,"R","CA",201606,"New",1,2,95838,1,NA
"1717619","CarSale",38.65,-121.44,95838,"19XFC1F74GE209030","HOND","CIVIC EX-L","4D",2016,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201606,"New",1,2,95838,1,NA
"1717620","CarSale",38.65,-121.44,95838,"1HGCR2F77GA196477","HOND","ACCORD EX","4D",2016,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201606,"New",1,2,95838,1,NA
"1717677","CarSale",38.65,-121.44,95838,"2HGFC2F74GH504530","HOND","CIVIC EX","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201606,"Used",2,2,95838,1,NA
"1717678","CarSale",38.65,-121.44,95838,"5FNRL5H69FB002893","HOND","ODYSSEY EXL","VN",2015,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201606,"Used",2,2,95838,1,NA
"1717679","CarSale",38.65,-121.44,95838,"5XYKT3A67EG529287","KIA","SORENTO","UT",2014,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201606,"Used",2,2,95838,1,NA
"1717755","CarSale",38.65,-121.44,95838,"1HGCR2F32GA023141","HOND","ACCORD LX","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201609,"New",1,2,95838,1,NA
"1717756","CarSale",38.65,-121.44,95838,"1HGCR2F32GA049223","HOND","ACCORD LX","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201609,"New",1,2,95838,1,NA
"1717757","CarSale",38.65,-121.44,95838,"2HGFC2F51GH537855","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"R","CA",201609,"New",1,2,95838,1,NA
"1717804","CarSale",38.65,-121.44,95838,"19XFC1F71GE215691","HOND","CIVIC EX-L","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201607,"New",1,2,95838,1,NA
"1717805","CarSale",38.65,-121.44,95838,"19XFC2F56GE229493","HOND","CIVIC LX","4D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201607,"New",1,2,95838,1,NA
"1717807","CarSale",38.65,-121.44,95838,"1HGCR2F60GA245400","HOND","ACCORD SPRT","4D",2016,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201607,"New",1,2,95838,1,NA
"1717811","CarSale",38.65,-121.44,95838,"1N4AL3AP2FC261653","NISS","ALTIMA 2.5","4D",2015,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201609,"Used",2,2,95838,1,NA
"1717887","CarSale",38.65,-121.44,95838,"3HGGK5H80FM724343","HOND","FIT EX-L","5D",2015,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201607,"Used",2,2,95838,1,NA
"1717944","CarSale",38.65,-121.44,95838,"1HGCR2F32GA023141","HOND","ACCORD LX","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201609,"New",1,2,95838,1,NA
"1717984","CarSale",38.65,-121.44,95838,"19XFC1F92GE218116","HOND","CIVIC TOUR","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"R","CA",201608,"New",1,2,95838,1,NA
"1717985","CarSale",38.65,-121.44,95838,"2HGFC2F52GH537802","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"R","CA",201608,"New",1,2,95838,1,NA
"1717986","CarSale",38.65,-121.44,95838,"5FNRL5H91GB058452","HOND","ODYSSEY TOU","VN",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201608,"New",1,2,95838,1,NA
"1718062","CarSale",38.65,-121.44,95838,"JHMZE2H52ES000595","HOND","INSIGHT LX","5D",2014,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201608,"Used",2,2,95838,1,NA
"1718064","CarSale",38.65,-121.44,95838,"5TFAY5F17EX384951","TOYT","TUNDRA CM","PU",2014,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201608,"Used",2,2,95838,1,NA
"1718193","CarSale",38.65,-121.44,95838,"19XFC2F51GE240417","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201609,"New",1,2,95838,1,NA
"1718194","CarSale",38.65,-121.44,95838,"19XFC2F59GE240472","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"R","CA",201609,"New",1,2,95838,1,NA
"1718197","CarSale",38.65,-121.44,95838,"5FNYF6H56GB110390","HOND","PILOT EXL","UT",2016,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201609,"New",1,2,95838,1,NA
"1718225","CarSale",38.65,-121.44,95838,"1HGCR2F32GA049223","HOND","ACCORD LX","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201609,"New",1,2,95838,1,NA
"1718241","CarSale",38.65,-121.44,95838,"5NPE24AF0FH007391","HYUN","SONATA SE","4D",2015,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201609,"Used",2,2,95838,1,NA
"1718261","CarSale",38.65,-121.44,95838,"19XFC2F51GE240417","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201609,"New",1,2,95838,1,NA
"1718284","CarSale",38.65,-121.44,95838,"5NPE24AF0FH007391","HYUN","SONATA SE","4D",2015,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201609,"Used",2,2,95838,1,NA
"1718306","CarSale",38.65,-121.44,95838,"1N4AL3AP2FC261653","NISS","ALTIMA 2.5","4D",2015,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201609,"Used",2,2,95838,1,NA
"1718312","CarSale",38.65,-121.44,95838,"19XFC2F59GE240472","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"R","CA",201609,"New",1,2,95838,1,NA
"1718313","CarSale",38.65,-121.44,95838,"2HGFC2F51GH537855","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"R","CA",201609,"New",1,2,95838,1,NA
"1718317","CarSale",38.65,-121.44,95838,"5FNYF6H56GB110390","HOND","PILOT EXL","UT",2016,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201609,"New",1,2,95838,1,NA
"1718333","CarSale",38.65,-121.44,95838,"19XFC2F71GE240855","HOND","CIVIC EX","4D",2016,"FOLSOM LAKE HONDA","SACRAMENTO",67,"R","CA",201609,"New",1,2,95838,1,NA
"1731452","CarSale",38.65,-121.25,95628,"1HGCR2F87GA107516","HOND","ACCORD EX-L","4D",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"","CA",201602,"New",1,2,95628,1,NA
"1731699","CarSale",38.65,-121.25,95628,"19XFC1F90GE207017","HOND","CIVIC TOUR","4D",2016,"ELK GROVE HONDA","FAIR OAKS",67,"","CA",201603,"New",1,2,95628,1,NA
"1731701","CarSale",38.65,-121.25,95628,"1HGCT2B0XGA004379","HOND","ACCORD TOUR","CP",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201603,"New",1,2,95628,1,NA
"1732093","CarSale",38.65,-121.25,95628,"2HGFB2F78FH528850","HOND","CIVIC SE","CP",2015,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201604,"Used",2,2,95628,1,NA
"1732326","CarSale",38.65,-121.25,95628,"5FNYF6H64GB082467","HOND","PILOT EXL","UT",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"R","CA",201605,"New",1,2,95628,1,NA
"1732327","CarSale",38.65,-121.25,95628,"5FNYF6H74GB084065","HOND","PILOT EXL","UT",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201605,"New",1,2,95628,1,NA
"1732328","CarSale",38.65,-121.25,95628,"5J6RM4H93GL064512","HOND","CR-V TOUR","UT",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201605,"New",1,2,95628,1,NA
"1732612","CarSale",38.65,-121.25,95628,"1HGCR2F89EA083295","HOND","ACCORD EX-L","4D",2014,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"","CA",201606,"Used",2,2,95628,1,NA
"1733154","CarSale",38.65,-121.25,95628,"19XFC1F48GE203981","HOND","CIVIC EX-T","4D",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"","CA",201601,"New",1,2,95628,1,NA
"1733155","CarSale",38.65,-121.25,95628,"1HGCR3F94GA005248","HOND","ACCORD TOUR","4D",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"R","CA",201601,"New",1,2,95628,1,NA
"1733156","CarSale",38.65,-121.25,95628,"3CZRU5G35GM714698","HOND","HR-V LX","UT",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"","CA",201601,"New",1,2,95628,1,NA
"1733157","CarSale",38.65,-121.25,95628,"5FNYF6H47GB039756","HOND","PILOT EX","UT",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"","CA",201601,"New",1,2,95628,1,NA
"1733158","CarSale",38.65,-121.25,95628,"19XFC1F33GE202809","HOND","CIVIC EX-T","4D",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201601,"New",1,2,95628,1,NA
"1733159","CarSale",38.65,-121.25,95628,"19XFC2F54GE203958","HOND","CIVIC LX","4D",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201601,"New",1,2,95628,1,NA
"1733160","CarSale",38.65,-121.25,95628,"1HGCT1B78GA002444","HOND","ACCORD EX","CP",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"R","CA",201601,"New",1,2,95628,1,NA
"1733161","CarSale",38.65,-121.25,95628,"2HKRM4H72FH700280","HOND","CR-V EX-L","UT",2015,"FOLSOM LAKE HONDA","FAIR OAKS",67,"R","CA",201601,"New",1,2,95628,1,NA
"1733162","CarSale",38.65,-121.25,95628,"5FNRL5H95GB008363","HOND","ODYSSEY TOU","VN",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201601,"New",1,2,95628,1,NA
"1733163","CarSale",38.65,-121.25,95628,"5J6RM3H95GL003799","HOND","CR-V TOUR","UT",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"R","CA",201601,"New",1,2,95628,1,NA
"1733283","CarSale",38.65,-121.25,95628,"19XFB2F56CE380296","HOND","CIVIC LX","4D",2012,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201601,"Used",2,2,95628,1,NA
"1733284","CarSale",38.65,-121.25,95628,"2HGFG3B56DH520562","HOND","CIVIC LX","CP",2013,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201601,"Used",2,2,95628,1,NA
"1733285","CarSale",38.65,-121.25,95628,"5FNRL5H69DB047281","HOND","ODYSSEY EXL","VN",2013,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201601,"Used",2,2,95628,1,NA
"1733340","CarSale",38.65,-121.25,95628,"19XFC2F52GE202467","HOND","CIVIC LX","4D",2016,"ELK GROVE HONDA","FAIR OAKS",67,"R","CA",201604,"New",1,2,95628,1,NA
"1733341","CarSale",38.65,-121.25,95628,"19XFC2F54GE204916","HOND","CIVIC LX","4D",2016,"ELK GROVE HONDA","FAIR OAKS",67,"","CA",201604,"New",1,2,95628,1,NA
"1733409","CarSale",38.65,-121.25,95628,"19XFC2F74GE205744","HOND","CIVIC EX","4D",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"","CA",201602,"New",1,2,95628,1,NA
"1733410","CarSale",38.65,-121.25,95628,"1HGCR3F88GA015904","HOND","ACCORD EX-L","4D",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"R","CA",201602,"New",1,2,95628,1,NA
"1733411","CarSale",38.65,-121.25,95628,"2HGFC2F74GH527421","HOND","CIVIC EX","4D",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"R","CA",201602,"New",1,2,95628,1,NA
"1733412","CarSale",38.65,-121.25,95628,"1HGCR2F33GA101569","HOND","ACCORD LX","4D",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"R","CA",201602,"New",1,2,95628,1,NA
"1733413","CarSale",38.65,-121.25,95628,"1HGCR2F51GA104455","HOND","ACCORD SPRT","4D",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201602,"New",1,2,95628,1,NA
"1733414","CarSale",38.65,-121.25,95628,"2HGFC2F73GH526468","HOND","CIVIC EX","4D",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"R","CA",201602,"New",1,2,95628,1,NA
"1733420","CarSale",38.65,-121.25,95628,"1HGCR2F34HA012031","HOND","ACCORD LX","4D",2017,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"","CA",201609,"New",1,2,95628,1,NA
"1733422","CarSale",38.65,-121.25,95628,"5FPYK3F88HB007178","HOND","RIDGELINE","PU",2017,"ELK GROVE HONDA","FAIR OAKS",67,"","CA",201609,"New",1,2,95628,1,NA
"1733502","CarSale",38.65,-121.25,95628,"5FNRL5H6XDB031218","HOND","ODYSSEY EXL","VN",2013,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"","CA",201602,"Used",2,2,95628,1,NA
"1733644","CarSale",38.65,-121.25,95628,"19XFB2F54FE704642","HOND","CIVIC LX","4D",2015,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"","CA",201603,"New",1,2,95628,1,NA
"1733645","CarSale",38.65,-121.25,95628,"1HGCR2F37GA126944","HOND","ACCORD LX","4D",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"R","CA",201603,"New",1,2,95628,1,NA
"1733646","CarSale",38.65,-121.25,95628,"2HKRM3H39GH521694","HOND","CR-V LX","UT",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"R","CA",201603,"New",1,2,95628,1,NA
"1733647","CarSale",38.65,-121.25,95628,"5FNYF6H94GB066148","HOND","PILOT TOUR","UT",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"","CA",201603,"New",1,2,95628,1,NA
"1733648","CarSale",38.65,-121.25,95628,"19XFB2F58FE287932","HOND","CIVIC LX","4D",2015,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201603,"New",1,2,95628,1,NA
"1733649","CarSale",38.65,-121.25,95628,"19XFC2F76GE209178","HOND","CIVIC EX","4D",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201603,"New",1,2,95628,1,NA
"1733650","CarSale",38.65,-121.25,95628,"1HGCR2F35GA039625","HOND","ACCORD LX","4D",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"R","CA",201603,"New",1,2,95628,1,NA
"1733651","CarSale",38.65,-121.25,95628,"1HGCR2F74GA070996","HOND","ACCORD EX","4D",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"R","CA",201603,"New",1,2,95628,1,NA
"1733652","CarSale",38.65,-121.25,95628,"1HGCR3F92GA021237","HOND","ACCORD TOUR","4D",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201603,"New",1,2,95628,1,NA
"1733653","CarSale",38.65,-121.25,95628,"1HGCT1B38GA006717","HOND","ACCORD LX-S","CP",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"R","CA",201603,"New",1,2,95628,1,NA
"1733654","CarSale",38.65,-121.25,95628,"2HGFC2F7XGH531666","HOND","CIVIC EX","4D",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"R","CA",201603,"New",1,2,95628,1,NA
"1733655","CarSale",38.65,-121.25,95628,"2HKRM4H77GH607613","HOND","CR-V EX-L","UT",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201603,"New",1,2,95628,1,NA
"1733656","CarSale",38.65,-121.25,95628,"5FNRL5H35GB054206","HOND","ODYSSEY SE","VN",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201603,"New",1,2,95628,1,NA
"1733657","CarSale",38.65,-121.25,95628,"5FNRL5H64GB032224","HOND","ODYSSEY EXL","VN",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201603,"New",1,2,95628,1,NA
"1733703","CarSale",38.65,-121.25,95628,"5FPYK3F88HB007178","HOND","RIDGELINE","PU",2017,"ELK GROVE HONDA","FAIR OAKS",67,"","CA",201609,"New",1,2,95628,1,NA
"1733921","CarSale",38.65,-121.25,95628,"2HGFB2F52FH514148","HOND","CIVIC LX","4D",2015,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"","CA",201606,"Used",2,2,95628,1,NA
"1733937","CarSale",38.65,-121.25,95628,"JHMGK5H5XGX024070","HOND","FIT LX","5D",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"","CA",201604,"New",1,2,95628,1,NA
"1733939","CarSale",38.65,-121.25,95628,"19XFC2F78GE212440","HOND","CIVIC EX","4D",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201604,"New",1,2,95628,1,NA
"1733940","CarSale",38.65,-121.25,95628,"1HGCR2F83GA134521","HOND","ACCORD EX-L","4D",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201604,"New",1,2,95628,1,NA
"1733941","CarSale",38.65,-121.25,95628,"2HGFC2F70GH506629","HOND","CIVIC EX","4D",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"R","CA",201604,"New",1,2,95628,1,NA
"1733942","CarSale",38.65,-121.25,95628,"2HKRM3H76GH519095","HOND","CR-V EX-L","UT",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201604,"New",1,2,95628,1,NA
"1733943","CarSale",38.65,-121.25,95628,"3CZRU6H52GM737166","HOND","HR-V EX","UT",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201604,"New",1,2,95628,1,NA
"1733944","CarSale",38.65,-121.25,95628,"5FNYF6H53GB067188","HOND","PILOT EXL","UT",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201604,"New",1,2,95628,1,NA
"1734024","CarSale",38.65,-121.25,95628,"2HKRM3H75DH519181","HOND","CR-V EX-L","UT",2013,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"","CA",201604,"Used",2,2,95628,1,NA
"1734026","CarSale",38.65,-121.25,95628,"2HGFA1F52AH518643","HOND","CIVIC LX","4D",2010,"ELK GROVE HONDA","FAIR OAKS",67,"","CA",201604,"Used",2,2,95628,1,NA
"1734195","CarSale",38.65,-121.25,95628,"2HGFC2F53GH527926","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"","CA",201605,"New",1,2,95628,1,NA
"1734196","CarSale",38.65,-121.25,95628,"2HGFC2F58GH511916","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"R","CA",201605,"New",1,2,95628,1,NA
"1734197","CarSale",38.65,-121.25,95628,"5FNRL5H61GB093059","HOND","ODYSSEY EXL","VN",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"R","CA",201605,"New",1,2,95628,1,NA
"1734200","CarSale",38.65,-121.25,95628,"19XFC2F84GE215084","HOND","CIVIC EX","4D",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201605,"New",1,2,95628,1,NA
"1734201","CarSale",38.65,-121.25,95628,"1HGCR2F34GA192514","HOND","ACCORD LX","4D",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"R","CA",201605,"New",1,2,95628,1,NA
"1734202","CarSale",38.65,-121.25,95628,"1HGCR3F86GA024262","HOND","ACCORD EX-L","4D",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201605,"New",1,2,95628,1,NA
"1734203","CarSale",38.65,-121.25,95628,"1HGCT1B34GA005824","HOND","ACCORD LX-S","CP",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"R","CA",201605,"New",1,2,95628,1,NA
"1734204","CarSale",38.65,-121.25,95628,"2HGFC4B01GH300496","HOND","CIVIC LX-P","CP",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"R","CA",201605,"New",1,2,95628,1,NA
"1734305","CarSale",38.65,-121.25,95628,"19XFB2F56CE353714","HOND","CIVIC LX","4D",2012,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201605,"Used",2,2,95628,1,NA
"1734405","CarSale",38.65,-121.25,95628,"3CZRU5H78GM748118","HOND","HR-V EX","UT",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"","CA",201608,"New",1,2,95628,1,NA
"1734478","CarSale",38.65,-121.25,95628,"19XFC1F70GE209431","HOND","CIVIC EX-L","4D",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"R","CA",201606,"New",1,2,95628,1,NA
"1734479","CarSale",38.65,-121.25,95628,"19XFC2F56GE219711","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"","CA",201606,"New",1,2,95628,1,NA
"1734480","CarSale",38.65,-121.25,95628,"1HGCR2F35GA208929","HOND","ACCORD LX","4D",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"","CA",201606,"New",1,2,95628,1,NA
"1734481","CarSale",38.65,-121.25,95628,"1HGCR2F39GA118490","HOND","ACCORD LX","4D",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"","CA",201606,"New",1,2,95628,1,NA
"1734482","CarSale",38.65,-121.25,95628,"2HGFC3B37GH353255","HOND","CIVIC EX-T","4D",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"","CA",201606,"New",1,2,95628,1,NA
"1734483","CarSale",38.65,-121.25,95628,"5FNYF6H5XGB085851","HOND","PILOT EXL","UT",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"","CA",201606,"New",1,2,95628,1,NA
"1734484","CarSale",38.65,-121.25,95628,"5FNYF6H78GB090130","HOND","PILOT EXL","UT",2016,"AUTONATION HONDA ROSEVILLE","FAIR OAKS",67,"","CA",201606,"New",1,2,95628,1,NA
"1734485","CarSale",38.65,-121.25,95628,"19XFC2E55GE053439","HOND","CIVIC LX","4D",2016,"ELK GROVE HONDA","FAIR OAKS",67,"","CA",201606,"New",1,2,95628,1,NA
"1734486","CarSale",38.65,-121.25,95628,"19XFC1F30GE215193","HOND","CIVIC EX-T","4D",2016,"FOLSOM LAKE HONDA","FAIR OAKS",67,"","CA",201606,"New",1,2,95628,1,NA
